31152,-0.22,0.04,6.92,6.99,5.44
35953,1.1,0.01,7.32,6.79,-15.07
35963,1.19,0.03,6.86,7.13,-15.07
35972,1.01,0.11,6.67,7.19,-14.65
35982,1.1,0.08,7.64,6.44,-14.86
35991,1.1,0.06,7.55,6.59,-15.07
36000,1.1,0.03,7.42,6.61,-15.07
36009,1.1,0.02,7.04,6.9,-14.86
36019,1.1,0.05,6.48,7.37,-14.86
36028,1.19,0.11,7.35,6.66,-14.65
36038,1.1,0.09,7.19,6.92,-15.07
36048,1.1,0.05,7.41,6.58,-15.07
36058,1.1,0.09,6.82,7.05,-14.23
36067,1.1,0.02,7.64,6.44,-14.65
36075,1.1,0.04,7.19,6.79,-14.44
36084,1.19,0.06,6.87,6.98,-14.86
36094,1.36,0.05,7.37,6.67,-14.44
36102,1.1,0.03,7.32,6.65,-14.65
36111,1.01,0.07,6.8,7.02,-14.86
36121,1.01,0.06,7.13,6.65,-14.03
36131,1.36,0.01,7.59,6.46,-14.86
36140,1.1,0.09,6.81,7.11,-14.65
36149,1.01,0.04,7.85,6.23,-14.44
36159,1.1,0,7.25,6.68,-14.44
36168,1.19,0,6.97,7.01,-14.03
36176,1.1,0,7.23,6.81,-14.44
36185,1.1,0.07,6.67,7.3,-14.44
36195,0.75,0.08,7.2,6.75,-14.44
36204,1.19,0.06,7.21,6.83,-14.86
36215,1.1,0.12,7.2,6.79,-14.44
36224,1.1,0.06,7.74,6.3,-14.03
36233,0.92,-0.03,7.87,6.36,-13.82
36243,1.36,-0.01,6.75,7.18,-14.03
36252,1.1,0.02,6.78,6.96,-14.03
36261,1.1,0.06,6.75,7.09,-14.23
36269,1.1,0.09,7.26,6.67,-14.23
36277,1.01,0.08,7.18,6.68,-14.03
36285,1.1,0.07,6.9,6.88,-14.03
36294,0.92,0.06,7.23,6.84,-14.03
36302,1.01,0.08,6.94,6.85,-13.61
36309,1.36,0.07,7.48,6.52,-14.03
36317,1.1,0.09,7.56,6.47,-14.23
36325,1.1,0.05,7.46,6.52,-13.4
36333,1.1,0.02,7.52,6.71,-14.86
36341,1.19,0.01,6.84,7.06,-14.03
36349,1.1,0.04,6.95,6.94,-14.03
36357,1.01,0.1,7.06,6.95,-14.03
36365,1.1,0.08,7.32,6.65,-14.03
36374,0.84,0.06,7.46,6.53,-14.03
36382,1.19,0.03,7.31,6.73,-14.03
36390,1.19,0.06,6.87,7,-14.03
36398,1.19,0.05,7.19,6.69,-13.4
36407,1.01,0.03,7.41,6.65,-14.23
36415,1.19,0.06,7.13,6.91,-14.03
36423,1.19,0.07,7.5,6.61,-14.03
36431,1.19,0.05,7.24,6.87,-13.82
36439,1.1,0.03,7.58,6.6,-13.4
36447,1.1,0.01,7.22,6.7,-13.19
36456,1.19,-0.03,7.17,6.76,-13.82
36464,1.01,0.03,6.74,7.04,-13.4
36472,1.01,0.09,7.12,6.81,-13.19
36480,1.36,0.09,7.33,6.56,-13.4
36488,1.1,-0.01,7.64,6.46,-13.19
36497,1.1,0.02,6.95,6.85,-13.4
36505,0.48,0.06,6.58,7.34,-13.19
36513,1.01,0.08,6.95,6.92,-13.61
36521,1.01,0.09,7.24,6.65,-13.61
36529,1.45,0.09,7.1,6.9,-13.4
36537,0.48,0.09,7.17,6.87,-13.61
36546,1.19,0.09,7.25,6.87,-13.82
36554,1.1,0.08,7.26,6.74,-13.4
36562,1.1,0.04,7.01,6.7,-13.4
36570,1.1,0.08,7.07,6.96,-13.61
36578,1.19,0.09,7.43,6.6,-13.61
36586,1.19,0.1,7.54,6.58,-13.61
36594,1.19,0.01,7.43,6.52,-12.98
36603,1.1,0.04,6.97,7.09,-12.56
36611,1.28,0.01,7.59,6.51,-12.77
36619,1.19,0.04,6.91,6.97,-13.4
36629,1.1,0.04,7.13,6.86,-13.61
36637,1.1,0.11,6.96,6.9,-13.61
36647,1.28,0.07,7.43,6.53,-13.19
36656,1.19,0.04,7.62,6.57,-13.4
36665,1.1,0.04,7,7.09,-13.4
36674,1.1,-0.01,7.76,6.36,-12.56
36684,1.1,0.04,7.16,6.82,-12.14
36694,1.1,-0.03,7.79,6.26,-12.56
36703,1.1,-0.07,7.17,6.99,-12.56
36712,1.1,0.02,6.71,7.13,-12.35
36722,1.19,0.04,7.53,6.6,-12.56
36732,1.01,0.01,7.33,6.69,-12.35
36742,1.01,0.03,7.24,6.81,-12.35
36751,1.1,-0.01,7.5,6.53,-12.56
36759,1.28,0.03,7.13,6.96,-12.56
36768,0.92,0.02,7.29,6.65,-12.77
36778,1.01,0.02,7.14,6.78,-12.98
36787,1.01,0.05,7.08,6.83,-11.93
36795,1.01,0.01,7.36,6.65,-12.14
36805,1.01,0.01,7.13,6.86,-12.14
36815,1.01,0.03,6.95,7.06,-12.35
36824,1.01,0.07,7.03,6.87,-12.98
36834,1.01,0.11,7.27,6.76,-12.77
36843,1.19,0.04,7.66,6.44,-12.56
36852,1.01,0.02,7.16,6.77,-12.77
36861,1.01,0.02,6.99,6.88,-12.56
36870,1.01,0.04,6.89,7.02,-12.35
36880,1.01,0.06,7.01,6.95,-12.35
36888,1.01,0.06,7.07,6.92,-11.93
36898,1.01,0.06,7.42,6.75,-12.56
36908,1.01,0.06,7.18,6.71,-12.35
36917,1.1,0.08,7.07,6.97,-12.35
36926,1.01,0.04,74,6.69,-12.35
37015,0.92,0.1,6.87,6.96,-12.14
37024,1.1,-0.14,9.1,5.35,-11.93
37033,0.75,-0.25,7.01,7.05,-11.09
37042,0.92,-0.18,6.71,7.17,-11.51
37051,1.01,0.02,6.14,7.6,-11.3
37061,0.92,0.07,7.38,6.56,-11.72
37070,0.92,-0.03,7.76,6.29,-11.72
37080,1.01,0.02,6.96,7.03,-11.51
37089,0.92,-0.01,7.33,6.64,-11.09
37099,0.92,-0.01,7.14,6.76,-11.09
37109,0.84,0.04,6.91,7.07,-10.89
37118,1.45,-0.01,7.54,6.5,-11.72
37127,0.92,0.06,6.64,7.2,-11.93
37136,0.92,0.06,7.26,6.74,-11.09
37146,0.84,0.03,7.5,6.5,-11.09
37155,1.63,0.04,6.99,6.95,-11.09
37164,1.36,-0.02,7.32,6.71,-11.51
37174,0.92,0.09,6.67,7.13,-10.89
37183,0.92,0.05,7.26,6.53,-11.72
37193,0.92,0.05,6.71,7.16,-10.68
37202,1.01,0.07,7.36,6.62,-10.89
37212,0.92,0.02,7.06,6.84,-10.89
37221,0.92,0.08,7.01,6.98,-11.3
37230,0.84,0.08,7.27,6.62,-11.3
37238,0.92,0.08,7.31,6.74,-10.89
37248,1.1,0.03,7.48,6.64,-10.89
37256,1.1,-0.01,7.19,6.72,-10.89
37265,0.92,0.06,6.81,7.03,-11.51
37273,0.84,0.07,6.97,6.93,-10.68
37283,1.01,0.05,7.3,6.71,-10.89
37293,0.92,0.05,6.75,7.05,-11.3
37301,1.45,0.07,7.21,6.69,-11.3
37311,0.84,0.13,6.88,7.1,-10.47
37321,0.92,0.04,8.03,6.09,-11.51
37330,1.01,0.06,6.85,7.15,-10.89
37338,0.92,0.01,7.26,6.8,-10.89
37348,0.92,0.06,6.59,7.16,-10.89
37358,1.01,0.08,7.1,6.83,-10.47
37368,0.57,0.04,7.33,6.68,-10.47
37377,0.92,0.06,7.06,6.86,-10.89
37385,0.92,0.06,7.03,6.85,-11.3
37395,0.92,0.09,6.78,7.23,-11.09
37403,1.01,0.1,7.13,6.8,-11.3
37413,0.92,0.08,7.14,6.84,-10.68
37422,0.92,0.06,7.25,6.71,-11.09
37432,0.22,0.07,6.86,6.99,-10.05
37440,1.45,0.07,7.39,6.66,-10.68
37450,1.01,0.04,7.27,6.67,-10.89
37460,1.19,0.05,7.06,6.92,-10.89
37468,1.01,0.06,7.42,6.67,-10.68
37476,1.01,0.05,7.12,6.7,-10.68
37485,0.92,0,7.08,6.82,-11.09
37495,1.01,0.09,6.67,7.17,-11.51
37504,1.1,0.13,7.07,6.79,-10.89
37512,1.01,0.07,7.88,6.25,-10.47
37522,1.01,0.01,7.55,6.59,-11.3
37532,1.01,0,6.96,7.04,-10.68
37541,1.1,0.04,6.84,7.01,-10.47
37551,0.92,0.04,7.03,6.95,-10.47
37561,0.92,0.05,7.07,6.81,-10.26
37569,1.01,0.03,7.26,6.83,-9.84
37578,0.84,0.05,6.98,6.99,-10.47
37588,1.01,0.1,7.18,6.78,-10.05
37597,1.01,0.05,7.46,6.62,-10.26
37606,0.92,0.02,7.07,6.93,-10.26
37614,0.92,0.05,6.97,6.82,-9.84
37624,0.92,0.04,7.36,6.65,-10.05
37635,1.1,0.04,7.23,6.88,-10.47
37643,1.01,0.06,7.12,6.8,-10.05
37652,1.01,0.05,7.36,6.62,-10.26
37661,0.92,0.03,7.22,6.77,-9.84
37670,1.1,0.02,7.23,6.76,-10.26
37678,0.75,0.04,6.88,7,-10.26
37688,0.84,0.05,7,6.96,-9.84
37697,1.01,0.05,7.19,6.9,-10.26
37707,0.66,0.08,6.92,6.89,-10.47
37716,1.01,0.07,7.21,6.79,-10.26
37725,0.92,0.06,7.42,6.63,-10.26
37734,1.01,0.05,7.18,6.84,-10.47
37744,1.01,0.03,7.11,6.9,-10.26
37753,0.92,0.07,6.84,7.02,-10.05
37763,0.92,0.06,7.41,6.6,-9.84
37771,0.92,0.04,7.22,6.75,-10.05
37779,0.92,0.04,7.2,6.79,-9.42
37788,1.01,0.02,7.43,6.62,-9.63
37796,0.92,0.03,7.15,6.8,-9.84
37806,0.92,-0.01,7.2,6.75,-9.63
37816,0.92,0.06,7.11,6.97,-9.63
37826,0.92,0.05,7.37,6.54,-10.26
37835,0.92,0.02,7.2,6.85,-9.84
37844,0.84,0.02,7.1,6.79,-8.16
37852,1.01,-0.03,7.58,6.5,-9.63
37862,0.92,0.03,6.82,7.25,-9.63
37870,0.84,0.06,7.15,6.74,-9.21
37879,0.92,0.03,7.8,6.26,-9.84
37888,0.92,0.01,7.57,6.49,-9.42
37898,0.84,-0.03,7.22,6.78,-9.21
37908,1.01,-0.04,7.46,6.47,-9.84
37918,0.84,0.01,6.58,7.28,-9.63
37927,0.84,0.04,7.5,6.72,-9
37936,0.84,0.03,7.48,6.54,-9.63
37945,0.75,-0.01,7.14,6.82,-9.21
37954,0.04,-0.02,7.15,6.88,-9.21
37963,0.84,0.03,6.65,7.1,-9.42
37972,0.84,0.07,7.17,6.89,-9.42
37981,0.92,0.1,7.22,6.71,-8.58
37990,0.84,-0.01,7.79,6.29,-9.42
38000,0.84,0.01,6.37,7.34,-9.42
38009,1.54,0.09,6.98,6.92,-9.63
38018,0.84,0.08,7.38,6.6,-9.63
38026,0.75,0.07,7.36,6.65,-9.21
38035,0.84,0.02,7.81,6.34,-8.79
38045,0.75,-0.03,7.31,6.73,-9.42
38054,0.75,0.01,6.95,6.93,-9.42
38064,0.75,0.01,6.98,6.95,-9
38073,0.75,0.04,7.03,6.98,-9
38082,0.75,0.08,6.91,6.96,-9
38093,0.75,0,7.49,6.59,-9
38102,0.84,0.06,6.88,6.99,-9.21
38111,0.75,0.07,7.23,6.74,-9.63
38119,0.75,0.08,7.1,6.86,-8.58
38129,0.75,-0.01,7.41,6.58,-8.79
38139,0.75,0.02,6.73,7.13,-8.58
38149,0.84,0.07,7.04,6.89,-9.21
38158,0.75,0.06,7.29,6.83,-8.58
38168,0.75,0.08,7.43,6.63,-8.37
38177,0.75,-0.02,7.54,6.51,-9
38186,0.75,0.03,6.77,7.05,-9
38195,0.66,0.05,6.79,7.09,-8.79
38205,0.75,0.04,7.18,6.93,-8.79
38214,0.57,0.09,7.19,6.83,-8.79
38223,1.1,0.06,7.38,6.62,-7.75
38232,0.75,0.04,7.36,6.67,-8.58
38241,0.4,-0.01,7.3,6.68,-8.37
38250,0.75,0.01,6.9,7.07,-8.79
38259,0.75,0.08,6.77,7.07,-8.58
38268,0.75,0.07,7.14,6.84,-8.58
38277,0.84,0.07,7.07,6.81,-8.37
38285,0.75,0.04,7.2,6.72,-8.58
38294,0.75,0.06,6.77,7.2,-8.37
38304,0.75,0.08,7.14,6.88,-8.37
38313,0.75,0.06,7.13,6.84,-8.79
38322,0.75,0.09,6.96,6.99,-8.79
38331,0.84,0.09,7.42,6.66,-8.58
38341,0.84,0.04,7.37,6.7,-8.79
38351,0.84,0.05,6.84,7.14,-8.58
38360,0.75,0.07,7.29,6.74,-8.79
38369,0.84,0.06,7.17,6.78,-8.58
38379,0.75,0.05,7.41,6.63,-8.79
38387,0.84,0.03,7.28,6.72,-9
38396,0.75,0.01,7.37,6.67,-8.79
38406,0.84,0.06,6.99,6.96,-8.37
38415,1.54,0.02,7.29,6.73,-8.16
38425,0.84,-0.01,7.07,6.86,-8.79
38434,0.75,0.07,6.66,7.19,-8.58
38443,0.75,0.06,7.83,6.33,-8.16
38451,0.75,0.06,6.92,6.88,-8.37
38461,1.28,-0.01,7.5,6.51,-8.58
38469,0.75,0.04,6.9,7.1,-8.16
38479,0.75,0.04,7.02,6.82,-8.37
38487,0.84,0.04,7.06,6.79,-7.95
38497,0.75,0.04,7.32,6.76,-7.75
38506,0.75,-0.01,7.09,6.95,-7.95
38516,0.57,0.06,6.89,6.93,-8.37
38525,0.75,0.07,7.15,6.87,-7.95
38533,0.66,0.05,7.34,6.73,-8.37
38543,0.57,0.09,6.77,7.11,-7.54
38553,1.1,0.02,7.75,6.35,-8.16
38561,0.75,0.02,6.91,7.06,-8.37
38570,0.84,0.07,6.57,7.29,-7.95
38580,1.1,0.06,7.48,6.53,-8.16
38589,1.54,0.06,7.25,6.73,-7.95
38599,0.75,0.04,7.37,6.61,-8.16
38609,0.75,0.02,7.43,6.63,-8.37
38618,0.75,0.01,7.09,6.81,-8.16
38628,0.66,0.02,7.21,6.78,-7.95
38636,0.66,0.01,7.27,6.69,-7.95
38646,1.19,0,7.21,6.79,-8.16
38656,0.66,0.03,6.88,7.07,-7.95
38665,0.84,0.04,7.16,6.77,-7.95
38675,0.75,0.04,7.15,6.83,-8.58
38684,0.75,0.07,6.98,6.96,-8.37
38694,0.75,0.07,7.42,6.65,-8.16
38702,0.75,0.04,7.34,6.79,-7.95
38712,0.13,0,7.26,6.75,-7.54
38721,0.75,0,7.04,6.98,-7.95
38729,0.66,0.06,7.01,6.91,-7.75
38738,0.75,0.06,7.24,6.81,-7.95
38748,1.45,0.02,7.16,6.71,-8.16
38757,0.66,0.06,6.82,7.02,-7.95
38767,0.66,0.05,7.32,6.71,-8.16
38777,0.13,0.06,7.06,6.89,-7.95
38786,0.66,0.05,7.21,6.64,-7.95
38795,0.66,0.04,7.21,6.77,-7.95
38804,0.66,0.02,7.16,6.79,-7.95
38813,0.66,0.02,7,6.91,-7.95
38823,0.66,0.08,6.87,6.98,-7.95
38833,0.57,0.06,7.57,6.59,-7.95
38843,0.57,0.02,7.64,6.51,-7.95
38852,0.92,0,7.15,6.88,-7.75
38862,0.66,-0.02,7.28,6.77,-7.75
38870,0.75,0.01,6.97,6.91,-7.95
38879,0.66,0.04,6.94,6.94,-7.33
38887,0.66,0.04,7.41,6.71,-7.75
38897,0.4,0.04,6.97,6.93,-7.95
38907,0.75,0.02,7.13,6.85,-7.75
38916,0.57,0.05,7.11,6.85,-7.75
38926,0.66,0.06,7.32,6.66,-8.16
38935,0.66,0.02,7.2,6.87,-7.54
38944,0.4,0.02,7.1,6.86,-7.95
38953,0.66,0.04,6.95,6.95,-8.16
38961,0.92,0.08,6.98,7.01,-7.54
38970,0.75,0.05,7.34,6.64,-8.37
38980,0.66,0.07,6.6,7.33,-7.75
38989,0.57,0.05,7.46,6.52,-8.58
38999,0.66,0.09,6.82,7.05,-7.95
39009,0.57,0.08,7.25,6.77,-7.95
39019,0.66,0.02,7.45,6.63,-7.95
39028,0.66,0.08,6.56,7.27,-7.75
39036,0.75,0.05,7.31,6.7,-7.95
39045,0.66,0.06,7.31,6.79,-8.16
39054,0.75,0.08,7.24,6.68,-8.16
39064,0.66,0.03,7.54,6.6,-7.95
39073,0.75,0.04,7.05,6.86,-7.33
39082,0.57,-0.04,7.21,6.65,-7.95
39092,0.66,0.06,6.24,7.48,-8.16
39101,1.1,0.08,7.22,6.71,-7.95
39110,0.31,0.08,7.08,6.94,-7.95
39119,0.57,0.09,7.12,6.84,-7.95
39128,0.57,0.05,7.41,6.54,-7.95
39137,0.75,0.05,7.03,6.77,-8.37
39146,0.57,0.06,7.23,6.81,-7.95
39155,0.66,0.01,7.17,6.78,-7.95
39165,0.48,0.05,6.78,7.09,-7.54
39173,0.66,0.05,7.1,6.78,-7.95
39182,0.66,0.08,7.08,6.9,-7.95
39192,1.36,0.05,7.39,6.69,-7.95
39202,0.66,0.01,7.15,6.86,-7.95
39211,0.57,0.08,6.65,7.19,-7.95
39220,0.66,0.1,7.27,6.69,-7.95
39228,0.48,0.05,7.66,6.45,-7.54
39237,0.75,0.02,7.19,6.77,-7.95
39246,0.66,0.04,6.92,6.97,-7.95
39255,0.84,0.04,7.32,6.75,-7.95
39264,0.66,0.05,6.93,6.77,-7.95
39273,0.84,0.02,7.58,6.66,-7.75
39283,1.45,0.03,6.95,6.9,-7.95
39292,0.75,0.04,7.09,6.86,-7.33
39301,0.75,0,7.21,6.78,-7.75
39311,0.57,0.06,6.77,7.16,-8.58
39319,0.66,0.08,6.96,6.9,-7.95
39327,0.66,0.09,7.32,6.68,-7.95
39336,0.57,0.06,7.33,6.73,-8.37
39344,0.66,0.04,7.11,6.89,-7.95
39352,0.57,0.08,6.99,6.94,-8.37
39362,0.31,0.06,7.51,6.48,-8.16
39371,0.66,0.02,7.42,6.58,-7.95
39379,0.57,0.02,7.01,6.97,-8.16
39388,0.75,0.02,6.84,7.04,-8.16
39397,0.66,0.07,6.99,6.93,-8.16
39407,0.66,0.07,7.13,6.9,-8.37
39415,0.66,0.08,7.33,6.76,-8.16
39425,0.66,0.01,7.5,6.5,-8.37
39434,0.66,0.03,6.9,7.01,-8.16
39442,0.66,0.04,6.99,6.9,-8.16
39451,-0.04,0.06,7,6.93,-8.37
39461,1.1,0.12,7.12,6.88,-8.16
39471,0.66,0.01,7.53,6.58,-8.16
39480,0.66,0.05,6.87,6.96,-8.16
39489,0.48,0.04,7.29,6.74,-8.16
39499,0.66,0,7.37,6.72,-7.95
39509,0.84,0.06,6.82,7.1,-8.16
39518,0.57,0.05,7.37,6.67,-8.37
39526,0.66,0.05,7.3,6.69,-8.16
39535,0.66,0.01,7.17,6.79,-7.75
39545,0.57,0.04,7.02,6.99,-8.37
39554,0.66,0.05,7.04,6.87,-7.95
39564,0.57,0.04,7.19,6.86,-8.37
39572,0.66,0.05,7.02,6.9,-8.37
39582,0.66,0.09,7.23,6.78,-8.58
39592,1.19,0.05,7.29,6.73,-7.75
39602,0.66,0.01,7.32,6.77,-8.16
39612,0.66,0.01,7.13,6.91,-8.16
39620,0.57,0.06,6.77,7.07,-8.16
39629,0.57,0.05,7.24,6.72,-7.75
39639,0.57,0.04,7.33,6.72,-8.58
39649,0.57,0.07,6.81,7.11,-8.16
39658,0.66,0.06,7.18,6.83,-8.16
39668,0.66,0.03,7.28,6.81,-8.16
39678,0.66,0.07,6.9,7.02,-7.95
39686,0.66,0.03,7.35,6.72,-8.37
39695,0.48,0.07,7.05,6.84,-7.54
39703,1.19,0.05,7.48,6.6,-7.54
39713,0.57,-0.01,7.3,6.76,-8.37
39722,0.57,0.04,6.43,7.36,-7.95
39730,1.1,0.08,6.7,7.22,-7.95
39740,0.66,0.14,7.15,6.86,-8.58
39750,0.66,0.09,7.92,6.23,-8.16
39758,0.57,0.03,7.56,6.54,-8.16
39766,0.57,-0.02,7.31,6.67,-8.16
39776,0.57,0.02,7.07,6.92,-7.75
39785,0.66,0.03,7.32,6.65,-7.95
39795,0.04,-0.02,7.41,6.68,-8.37
39803,0.66,0.02,6.94,7,-7.95
39813,0.57,0.02,7.34,6.76,-8.58
39821,0.57,0.03,7.02,6.98,-8.16
39830,0.57,0.05,6.81,6.99,-8.58
39840,0.57,0.07,7.03,6.97,-8.37
39850,0.57,0.1,7.05,6.91,-8.58
39859,0.57,0.03,7.15,6.74,-8.79
39868,0.13,0.09,6.62,7.32,-8.37
39878,0.57,0.06,7.45,6.44,-8.58
39887,0.57,0.07,7,6.9,-8.16
39895,0.66,0.06,7.1,6.85,-8.16
39904,0.57,0.04,7.11,6.77,-7.95
39913,1.28,0.07,6.95,7.01,-8.58
39923,0.66,0.09,7.04,6.97,-8.37
39933,0.57,0.07,7.45,6.6,-8.16
39941,0.66,0.04,7.37,6.68,-8.37
39951,0.57,0.05,7.04,6.91,-7.75
39961,0.66,0,7.36,6.58,-8.16
39970,0.66,0.04,6.96,6.97,-7.95
39980,1.28,0.04,7.13,6.88,-8.16
39989,0.75,0.01,7.35,6.77,-8.58
39998,0.48,0.09,6.79,7.08,-8.37
40008,0.57,0.05,7.43,6.55,-8.16
40018,0.31,0,7.1,6.79,-8.37
40027,0.4,0.06,6.74,7.08,-8.37
40036,0.57,0.05,7.35,6.73,-8.37
40045,0.57,0.08,7.11,6.91,-8.16
40053,0.57,0.02,7.43,6.51,-8.16
40062,0.75,0.04,7.01,6.97,-8.37
40071,0.66,0.04,7.05,6.85,-8.16
40081,0.57,0.02,7.24,6.74,-7.95
40090,0.57,0.08,6.84,7.01,-8.37
40099,0.57,0.06,7.36,6.63,-7.54
40108,0.57,0.01,7.27,6.78,-8.16
40118,0.66,0.05,6.76,7.16,-8.16
40128,0.66,0.06,7.24,6.86,-8.16
40136,0.75,0.07,7.01,7,-8.16
40146,0.57,0.05,7.28,6.66,-8.16
40155,0.57,0.05,6.84,6.95,-8.16
40165,0.57,0.06,6.96,7.02,-8.16
40174,0.66,0.08,6.89,6.93,-8.16
40184,0.57,0.1,7.1,6.9,-8.16
40194,0.57,0.07,7.31,6.63,-7.95
40203,0.66,0.05,7.28,6.73,-8.37
40211,0.66,0.05,7.06,6.85,-7.95
40220,0.66,0.05,7.11,6.91,-8.37
40228,0.66,0.05,7.17,6.68,-8.37
40238,-0.04,0.06,6.87,6.89,-8.79
40247,0.75,0.09,7,6.86,-8.37
40256,0.66,0.08,7.3,6.74,-8.37
40264,0.66,0.05,7.31,6.73,-8.58
40272,0.57,0.01,7.07,6.74,-8.37
40281,0.22,0.05,6.83,7.05,-8.37
40290,0.66,0.11,6.95,6.96,-8.16
40300,0.66,0.03,7.67,6.45,-8.79
40308,0.66,0.07,6.64,7.15,-8.58
40318,0.75,0.06,7.31,6.75,-8.37
40327,0.92,0.03,7.18,6.76,-8.37
40336,0.57,0.07,6.85,7,-8.37
40345,0.57,0.06,7.24,6.74,-8.16
40355,0.84,0.05,7.46,6.6,-8.58
40364,0.66,0.02,7.01,6.78,-8.16
40373,0.66,0.03,7.05,6.85,-7.95
40383,0.66,0.05,7.19,6.79,-8.37
40394,-0.13,0.04,7.13,6.83,-8.37
40403,0.66,0.04,7.12,6.78,-8.37
40412,0.66,0.04,7.17,6.8,-8.16
40422,0.57,0.03,7.13,6.87,-7.75
40432,0.57,0.03,7.15,6.87,-8.16
40440,0.57,0.04,7.07,6.85,-8.58
40449,0.57,0.09,7.01,6.91,-8.37
40459,0.57,0.1,7.44,6.56,-8.58
40468,0.66,0,7.49,6.57,-7.75
40477,0.57,-0.03,7.16,6.82,-7.95
40485,0.57,0,6.63,7.2,-8.79
40495,0.57,0.1,6.94,7.05,-8.16
40503,0.57,0.11,7.3,6.65,-8.16
40513,0.75,0.04,7.42,6.69,-8.16
40522,0.31,-0.01,7.04,7.02,-8.58
40532,0.48,0.08,6.55,7.24,-7.95
40542,0.57,0.1,7.74,6.39,-8.37
40551,0.66,0.03,7.33,6.63,-8.37
40561,0.66,0.03,6.98,6.9,-8.58
40570,0.57,0.04,6.95,6.92,-8.16
40579,0.22,0.04,7.25,6.72,-8.16
40589,0.57,0.06,7.09,6.87,-8.37
40598,0.57,0.03,7.27,6.65,-8.16
40608,0.84,0.06,6.96,6.95,-8.37
40618,0.57,0.04,7.28,6.72,-8.58
40627,0.57,0.06,6.98,6.97,-8.16
40636,0.57,0.04,7.3,6.72,-7.95
40645,0.48,0.02,7.3,6.8,-7.75
40653,0.57,0,7.11,6.74,-8.58
40663,0.48,0.08,6.55,7.29,-8.37
40671,0.66,0.11,7.1,6.79,-7.95
40680,-0.04,0.04,7.64,6.42,-8.37
40690,0.57,0.03,7.1,6.83,-8.16
40700,0.92,0.04,7.24,6.67,-8.37
40709,0.48,0.02,7.28,6.7,-7.54
40718,0.57,0,7.27,6.67,-7.75
40728,0.57,0.04,6.93,7.08,-8.16
40737,0.48,0.03,7.19,6.79,-8.37
40747,0.57,0.04,7.1,6.96,-7.95
40755,0.48,0.05,7.08,6.84,-7.95
40766,0.48,0.03,7.27,6.76,-7.75
40775,0.48,0.02,7.11,6.96,-7.75
40785,0.48,0.05,7.06,6.9,-8.16
40795,0.48,0.05,7.23,6.72,-8.16
40803,0.57,0.06,7.29,6.81,-7.95
40813,0.48,0.02,7.37,6.61,-8.16
40821,0.48,0.02,7.06,6.92,-7.95
40831,0.31,0.03,7.12,6.88,-7.75
