38535,-2.07,0.59,5.83,6.84,-24.07,0.04,-0.04,0,0,0,5
45481,1.28,-0.08,6.46,7.58,-37.89,0.06,0.05,0,-0.05,-7.49,4
45496,0.66,0.34,6.71,6.78,-37.68,-0.12,0.05,0,0.21,-7.66,4
45518,1.63,0.01,7.67,6.56,-38.1,-0.09,0.06,0,0.01,-7.58,5
45538,1.19,-0.69,8.8,6.04,-37.26,0.25,0.05,0,-0.41,-7.2,4
45557,0.92,-0.43,6.27,7.84,-35.59,0.25,0.04,0,-0.28,-7.16,5
45575,1.01,0.15,6.77,7.11,-37.26,0.21,0.03,0,0.09,-7.45,5
45591,1.63,0.65,5.57,7.66,-38.94,-0.04,0.03,0,0.39,-7.82,5
45606,1.36,0.7,6.96,6.74,-39.15,-0.16,0.04,0,0.43,-7.95,4
45625,1.36,0.09,8.53,5.5,-38.52,-0.05,0.05,0,0.07,-7.62,4
45644,1.1,-0.39,8.32,6.32,-37.26,0.2,0.05,0,-0.23,-7.37,5
45664,0.4,-0.02,6.09,7.34,-36.42,0.14,0.04,0,-0.02,-7.53,4
45684,1.28,0.69,5.99,7.26,-38.94,-0.14,0.04,0,0.42,-7.78,5
45700,1.36,0.48,9.02,5.4,-38.73,-0.2,0.05,0.01,0.31,-8.08,4
45719,1.36,-0.19,9.08,5.14,-37.89,0.02,0.06,0.01,-0.1,-7.58,4
45736,1.28,-0.31,6.98,6.91,-37.05,0.12,0.06,0,-0.19,-7.37,5
45752,1.36,0.15,6.11,7.59,-37.05,-0.02,0.05,0,0.09,-7.49,4
45769,1.36,0.29,7.77,5.88,-38.31,-0.12,0.05,0,0.19,-7.7,4
45789,1.45,-0.27,8.63,6.25,-37.89,0.08,0.05,0,-0.15,-7.45,4
45806,1.54,-0.12,6.51,7.49,-37.05,0.09,0.05,0,-0.08,-7.41,4
45823,1.28,0.48,6.66,7.23,-37.26,-0.14,0.05,0,0.29,-7.62,4
45842,1.28,0.2,8.6,5.31,-38.52,-0.09,0.05,0.01,0.14,-7.62,5
45863,1.1,-0.43,8.31,5.94,-37.26,0.15,0.06,0,-0.25,-7.33,5
45879,1.1,-0.25,6.46,6.9,-36.01,0.17,0.05,0,-0.16,-7.28,5
45895,1.36,0.25,6.62,6.97,-37.05,-0.04,0.05,0,0.15,-7.37,5
45912,1.36,0.23,7.09,6.87,-38.1,-0.09,0.05,0,0.15,-7.49,5
45928,1.1,-0.16,8.03,5.72,-37.47,0.08,0.05,0,-0.09,-7.41,4
45943,1.1,-0.03,6.57,8.15,-37.89,0.09,0.05,0,-0.03,-7.53,5
45959,1.36,0.51,6.95,6.62,-37.26,-0.12,0.04,0,0.31,-7.66,4
45974,1.36,0.35,7.87,5.21,-37.68,-0.12,0.05,0,0.23,-7.62,5
45988,0.57,-0.18,7.68,6.15,-37.26,0.05,0.05,0,-0.1,-7.45,4
46003,1.19,-0.07,6.63,7.2,-36.63,0.09,0.05,0,-0.05,-7.45,4
46017,1.36,0.43,6.14,7.56,-37.47,-0.04,0.04,0,0.26,-7.57,5
46032,1.45,0.41,6.74,6.84,-38.1,-0.08,0.04,0,0.25,-7.7,4
46047,1.36,-0.08,8.57,6.3,-37.68,0.03,0.05,0,-0.04,-7.58,5
46061,1.36,-0.07,6.18,7.25,-37.89,0.04,0.05,0,-0.05,-7.45,4
46076,1.45,0.26,7,6.64,-36.84,-0.11,0.05,0,0.16,-7.45,5
46090,1.36,0.02,8.17,6.1,-37.26,-0.09,0.06,0,0.03,-7.41,4
46105,1.36,-0.48,8.18,5.62,-36.42,0.07,0.07,0,-0.28,-7.28,5
46119,1.19,-0.3,7.64,6.9,-36.63,0.08,0.06,0,-0.18,-7.49,4
46133,1.36,0.21,6.13,7.72,-36.84,-0.01,0.05,0,0.12,-7.45,5
46148,1.36,0.27,7.69,5.7,-37.05,-0.1,0.05,0,0.17,-7.49,4
46162,1.28,-0.15,8.77,5.26,-36.63,-0.04,0.06,0.01,-0.07,-7.33,5
46176,1.01,-0.4,7.24,6.71,-36.63,0.06,0.06,0,-0.24,-7.24,5
46191,1.19,-0.11,5.79,8.29,-36.42,0.02,0.06,0,-0.08,-7.36,5
46205,1.36,0.14,5.81,8.27,-36.84,-0.04,0.05,0,0.08,-7.49,4
46219,1.19,-0.01,8.34,6.25,-36.84,0.01,0.05,0,0,-7.37,5
46234,1.1,-0.08,7.99,6.9,-36.84,0.04,0.05,0,-0.04,-7.33,4
46248,1.1,0.2,7.01,6.66,-37.26,-0.02,0.05,0,0.13,-7.41,4
46262,1.19,0.26,7.16,6.54,-37.47,-0.1,0.05,0,0.16,-7.37,5
46277,1.19,-0.12,8.6,5.82,-36.84,-0.02,0.06,0,-0.06,-7.37,4
46291,1.01,-0.36,7.38,6.64,-37.05,0.13,0.06,0,-0.22,-7.37,5
46308,1.1,0.02,6.6,7.52,-36.42,0.03,0.05,0,0.01,-7.16,4
46323,1.19,0.34,6.97,6.52,-37.05,-0.1,0.05,0,0.21,-7.45,4
46340,1.1,-0.02,7.81,6.04,-37.26,-0.04,0.05,0,0,-7.45,5
46356,1.1,-0.37,7.06,6.81,-36.42,0.14,0.06,0,-0.23,-7.24,4
46374,0.92,0.03,6.2,7.56,-37.26,0.06,0.05,0,0.01,-7.32,4
46394,1.1,0.51,6.4,7.81,-37.68,-0.17,0.05,0,0.31,-7.49,4
46410,1.01,0.27,8.54,5.98,-36.84,-0.17,0.05,0,0.18,-7.58,5
46429,1.1,-0.33,8.72,5.58,-36.42,0.09,0.06,0,-0.19,-7.08,4
46448,1.1,-0.08,6.04,8.3,-36.21,0.09,0.05,0,-0.06,-7.2,5
46464,1.19,0.49,5.98,7.62,-37.68,-0.11,0.04,0,0.3,-7.53,4
46480,1.28,0.29,6.88,6.74,-36.84,-0.14,0.05,0,0.18,-7.45,4
46496,1.01,-0.29,7.62,6.32,-36.42,0.05,0.06,0,-0.17,-7.33,4
46515,1.19,-0.1,6.64,6.79,-35.8,0.02,0.06,0,-0.06,-7.24,4
46536,1.19,0.23,6.71,7.1,-37.26,-0.08,0.05,0,0.14,-7.37,5
46551,1.1,-0.11,8.32,5.96,-36.84,-0.01,0.06,0,-0.05,-7.37,4
46569,1.01,-0.34,7.6,6.41,-36.42,0.14,0.06,0,-0.2,-7.24,4
46585,1.63,-0.02,6.75,7.23,-36.42,0.07,0.05,0,-0.02,-7.28,5
46604,1.28,0.56,6.74,6.82,-37.68,-0.13,0.04,0,0.35,-7.53,4
46623,1.1,0.33,8.84,5.17,-38.1,-0.14,0.05,0.01,0.23,-7.49,5
46638,1.19,-0.21,8,6.98,-36.42,0.05,0.05,0,-0.13,-7.28,4
46654,1.01,-0.15,6.93,6.79,-36.63,0.11,0.05,0,-0.09,-7.16,4
46674,1.28,0.48,6.53,6.87,-36.84,-0.14,0.05,0,0.3,-7.45,4
46691,1.28,0.31,8.03,6.17,-37.26,-0.2,0.06,0,0.2,-7.53,4
46709,1.28,-0.3,7.88,6.21,-36.42,-0.02,0.07,0,-0.18,-7.28,4
46728,0.22,-0.58,7.61,6.11,-35.38,0.18,0.06,0,-0.35,-7.03,4
46748,0.92,-0.15,5.96,8.12,-35.38,0.16,0.05,0,-0.1,-7.15,4
46767,1.1,0.49,6.08,7.32,-37.68,-0.07,0.04,0,0.3,-7.45,5
46783,1.19,0.39,7.19,6.31,-37.05,-0.13,0.04,0,0.25,-7.53,4
46799,1.1,-0.13,8.14,6.33,-37.05,0.08,0.05,0,-0.07,-7.28,5
46814,0.48,-0.01,6.36,7.62,-37.26,0.1,0.05,0,-0.01,-7.49,4
46833,0.92,0.62,6.54,7.23,-37.68,-0.16,0.04,0,0.38,-7.41,5
46852,1.28,0.34,9.08,5.52,-37.89,-0.19,0.05,0.01,0.23,-7.54,5
46869,1.28,-0.17,8.1,6.11,-36.63,0,0.06,0,-0.09,-7.28,4
46888,1.19,-0.35,7.16,7.27,-36.42,0.16,0.05,0,-0.22,-7.11,4
46904,1.19,0.03,6.05,7.39,-35.38,0.06,0.05,0,0.01,-7.24,4
46921,1.28,0.51,5.95,7.46,-36.63,-0.15,0.04,0,0.31,-7.36,5
46937,1.28,0.34,8.67,5.69,-37.05,-0.15,0.05,0,0.23,-7.49,4
46953,1.28,-0.21,8.05,6.25,-36.63,0.06,0.05,0,-0.12,-7.28,5
46968,0.75,-0.13,6.54,7.09,-36.21,0.1,0.05,0,-0.08,-7.2,5
46985,1.36,0.39,6.21,7.34,-36.42,-0.09,0.04,0,0.24,-7.41,5
46999,0.84,0.21,8.09,5.38,-36.84,-0.1,0.05,0,0.15,-7.24,4
47015,1.1,-0.35,8.14,6.43,-36.21,0.06,0.06,0,-0.21,-7.16,5
47031,1.8,-0.17,6.49,7.36,-36.01,0.02,0.06,0,-0.11,-7.2,5
47047,1.28,0.16,7.57,6.9,-36.21,-0.12,0.06,0,0.1,-7.2,4
47064,1.1,-0.22,7.47,6.38,-36.01,-0.01,0.06,0,-0.13,-7.28,5
47085,1.1,-0.48,7.61,6.81,-35.59,0.2,0.05,0,-0.29,-7.12,4
47102,0.57,-0.09,5.87,7.59,-34.75,0.12,0.04,0,-0.07,-7.11,5
47118,1.1,0.42,6.01,7.61,-36.63,-0.06,0.04,0,0.25,-7.41,4
47138,1.19,0.23,8.16,6.37,-37.47,-0.05,0.05,0,0.15,-7.45,4
47154,1.1,-0.17,7.53,6.56,-37.05,0.09,0.05,0,-0.1,-7.24,5
47171,1.1,0.11,6.52,7.86,-36.21,0,0.05,0,0.06,-7.16,5
47189,1.1,0.31,7.33,6.73,-37.26,-0.09,0.05,0,0.2,-7.37,4
47208,1.1,-0.09,8.73,5.47,-36.63,0.04,0.05,0,-0.04,-7.33,4
47228,1.01,-0.06,6.95,6.71,-36.21,0.08,0.05,0,-0.04,-7.2,5
47248,0.48,0.43,6.53,7.43,-36.84,-0.14,0.05,0,0.26,-7.45,4
47267,1.28,0.14,8.94,4.78,-37.26,-0.16,0.06,0.01,0.11,-7.41,4
47287,0.92,-0.46,7.99,5.47,-36.01,0.07,0.06,0,-0.27,-7.12,4
47307,1.01,-0.18,6.58,7.72,-35.59,0.06,0.06,0,-0.12,-7.11,4
47327,1.1,0.4,6.8,6.88,-36.42,-0.17,0.05,0,0.24,-7.32,4
47343,1.1,0.14,8.17,6.19,-36.01,-0.16,0.06,0,0.09,-7.41,4
47363,1.01,-0.5,8.25,6.14,-35.17,0.15,0.06,0,-0.3,-7.12,5
47383,0.92,-0.2,6.42,7.33,-35.17,0.19,0.05,0,-0.13,-7.2,4
47399,1.01,0.29,7.13,7.27,-36.63,-0.03,0.04,0,0.18,-7.37,5
47415,0.92,0.27,7.45,6.48,-36.84,-0.11,0.05,0,0.18,-7.41,4
47431,0.92,-0.24,7.65,6.82,-35.8,0.09,0.05,0,-0.14,-7.24,4
47450,0.75,0,6.03,8.02,-36.21,0.12,0.05,0,-0.01,-7.11,4
47471,1.1,0.68,5.97,7.79,-38.1,-0.18,0.04,0,0.41,-7.53,5
47490,1.36,0.41,8.21,5.7,-37.68,-0.2,0.05,0,0.27,-7.58,4
47509,1.1,-0.33,7.78,6.27,-36.21,0.02,0.06,0,-0.2,-7.24,4
47528,0.92,-0.39,6.28,7.61,-35.38,0.13,0.06,0,-0.25,-7.11,4
47545,1.1,0.09,6.01,7.75,-36.01,-0.01,0.05,0,0.05,-7.24,4
47563,1.1,0.24,7.56,6.91,-36.84,-0.11,0.05,0,0.15,-7.41,5
47581,0.92,-0.26,8.34,5.51,-36.21,0.05,0.06,0,-0.15,-7.28,5
47602,0.66,-0.21,5.87,7.74,-35.38,0.13,0.05,0,-0.14,-7.28,5
47622,1.1,0.43,6.87,6.92,-36.84,-0.06,0.04,0,0.26,-7.53,4
47637,1.1,0.31,8.08,5.67,-37.89,-0.12,0.05,0,0.21,-7.66,4
47653,1.01,-0.21,8.47,5.88,-37.05,0.06,0.05,0,-0.12,-7.37,4
47670,0.92,-0.09,6.37,7.89,-36.84,0.05,0.05,0,-0.06,-7.32,4
47687,1.01,0.33,6.27,7.47,-37.26,-0.15,0.05,0,0.2,-7.41,4
47707,0.84,0.02,9.4,4.22,-37.47,-0.12,0.06,0.01,0.04,-7.45,4
47726,0.66,-0.66,8.85,5.92,-35.8,0.11,0.07,0,-0.39,-7.24,4
47743,0.66,-0.45,6.41,7.28,-36.42,0.21,0.06,0,-0.28,-7.11,4
47763,0.57,0.1,6.27,7.03,-37.05,0.05,0.05,0,0.06,-7.32,4
47779,0.75,0.41,7.02,6.99,-37.68,-0.1,0.04,0,0.25,-7.62,4
47795,1.36,0.19,8.01,6.17,-37.68,-0.09,0.05,0,0.13,-7.58,5
47813,0.57,-0.46,8.38,6.19,-37.47,0.13,0.06,0,-0.27,-7.41,5
47832,0.66,-0.15,6.02,7.6,-36.63,0.11,0.05,0,-0.1,-7.45,4
47849,0.75,0.35,6.79,7.8,-37.26,-0.11,0.05,0,0.21,-7.62,5
47869,0.31,-0.03,8.72,6.09,-37.89,-0.03,0.05,0,-0.01,-7.45,5
47888,0.75,-0.44,7.42,6.48,-36.84,0.17,0.05,0,-0.27,-7.45,5
47904,0.48,-0.21,6.6,7.36,-37.26,0.18,0.05,0,-0.13,-7.37,4
47920,0.48,0.27,6.02,7.8,-38.31,0.04,0.04,0,0.16,-7.7,5
47937,0.66,0.59,6.92,7.42,-38.52,-0.1,0.04,0,0.36,-7.83,4
47952,0.66,0.25,8.51,5.58,-38.94,-0.05,0.05,0,0.17,-7.87,4
47968,0.84,-0.16,7.85,6.38,-38.73,0.13,0.05,0,-0.09,-7.7,4
47984,0.57,0.08,6.1,7.52,-39.15,0.09,0.04,0,0.04,-7.74,4
48001,0.84,0.56,6.88,7.57,-39.98,-0.13,0.04,0,0.35,-7.95,4
48016,0.84,0.39,8.01,6.43,-38.52,-0.18,0.05,0,0.25,-7.95,4
48032,1.19,-0.2,8.77,5.58,-38.73,0.08,0.06,0,-0.11,-7.75,5
48052,0.84,0.08,6.48,7.07,-38.73,-0.03,0.06,0,0.04,-7.87,5
48073,0.84,0.1,7.68,6.19,-39.56,-0.11,0.06,0,0.07,-7.87,5
48092,1.1,-0.5,8.09,5.8,-38.1,0.12,0.06,0,-0.29,-7.7,4
48112,0.57,-0.29,6.67,7.53,-37.89,0.16,0.06,0,-0.19,-7.62,4
48129,0.57,0.24,6.15,7.87,-40.19,0,0.05,0,0.14,-7.95,5
48146,0.66,0.39,6.88,6.96,-41.66,-0.05,0.05,0,0.24,-8.04,4
48165,0.48,-0.06,8.74,5.9,-39.77,0.05,0.05,0,-0.02,-7.91,5
48185,0.57,0.13,5.95,7.35,-39.56,0.06,0.05,0,0.07,-7.78,4
48205,0.92,0.6,6.12,7.17,-41.24,-0.14,0.05,0,0.36,-8.16,4
48225,0.92,0.24,7.93,5.49,-41.24,-0.11,0.05,0,0.16,-8.21,4
48240,0.75,-0.41,8.01,6.24,-39.77,0.13,0.06,0,-0.24,-7.74,5
48257,0.57,-0.34,6.41,7.18,-39.15,0.17,0.06,0,-0.22,-7.66,5
48273,0.57,0.21,5.62,7.55,-40.61,0.01,0.05,0,0.12,-8.03,5
48290,0.84,0.41,6.57,7.6,-41.03,-0.14,0.05,0,0.25,-8.2,4
48310,0.66,-0.07,8.54,5.59,-40.61,-0.03,0.06,0,-0.03,-8.12,4
48329,0.48,-0.54,7.21,6.96,-39.56,0.23,0.06,0,-0.33,-7.83,4
48350,0.48,-0.14,6.41,7.47,-40.19,0.19,0.05,0,-0.09,-7.99,4
48366,0.66,0.4,6.31,7.71,-41.24,-0.02,0.05,0,0.24,-8.29,4
48386,0.75,0.37,8.14,6.66,-41.45,-0.13,0.05,0,0.24,-8.41,4
48406,0.4,-0.32,9.4,4.9,-40.61,0.1,0.06,0.01,-0.17,-8,4
48427,0.48,-0.09,6.58,7.36,-40.82,0.09,0.06,0,-0.06,-8.12,5
48443,0.92,0.45,7.2,6.83,-41.87,-0.12,0.05,0,0.28,-8.5,5
48460,0.75,0.23,7.87,6.05,-42.29,-0.1,0.05,0,0.15,-8.46,4
48479,0.13,-0.52,7.95,5.85,-40.61,0.22,0.06,0,-0.31,-8.04,4
48498,0.4,-0.36,5.38,8.43,-39.77,0.25,0.05,-0.01,-0.24,-8.12,4
48518,0.57,0.29,6.44,7.79,-41.87,0.12,0.04,0,0.17,-8.41,4
48535,0.75,0.76,6.03,7.95,-42.7,-0.11,0.04,0,0.46,-8.7,5
48556,0.84,0.37,9.24,5.08,-43.33,-0.08,0.05,0.01,0.25,-8.54,5
48575,0.66,-0.23,7.74,6.51,-41.66,0.16,0.05,0,-0.13,-8.37,5
48595,0.75,0.04,6.6,7.32,-42.29,0.09,0.05,0,0.02,-8.24,5
48611,0.75,0.53,6.39,7.27,-43.54,-0.11,0.05,0,0.32,-8.62,5
48626,1.1,0.24,7.3,6.41,-42.91,-0.1,0.05,0,0.16,-8.5,5
48640,0.66,-0.37,8.11,6.22,-41.87,0.16,0.06,0,-0.22,-8.46,4
48661,-0.04,-0.14,5.87,7.79,-42.49,0.22,0.05,0,-0.09,-8.54,4
48681,0.84,0.46,6.46,7.64,-43.75,-0.01,0.04,0,0.28,-8.75,4
48696,0.92,0.53,7.45,6.63,-44.17,-0.1,0.05,0,0.33,-8.79,4
48712,1.01,0.1,7.94,5.89,-43.33,-0.04,0.05,0,0.07,-8.67,4
48729,0.92,-0.23,7.85,6.63,-42.7,0.13,0.06,0,-0.14,-8.5,4
48749,0.92,0.18,5.98,7.81,-42.29,0.03,0.05,0,0.1,-8.62,5
48767,1.01,0.53,7.52,6.27,-44.59,-0.13,0.05,0,0.33,-8.87,4
48786,1.01,0,8.72,5.31,-43.33,-0.01,0.06,0.01,0.02,-8.62,4
48803,0.84,-0.3,7.98,6.27,-43.12,0.18,0.06,0,-0.18,-8.58,4
48823,1.01,0.08,6.87,6.73,-42.91,0.1,0.05,0,0.05,-8.79,5
48843,1.19,0.67,6.47,7.13,-43.54,-0.17,0.05,0,0.41,-8.79,4
48863,1.19,0.31,8.46,5.23,-44.59,-0.16,0.06,0.01,0.21,-8.88,4
48879,1.1,-0.16,7.35,6.99,-43.12,0.06,0.06,0,-0.1,-8.75,4
48896,1.1,0.02,7.03,6.96,-43.33,0.03,0.06,0,0.01,-8.62,5
48913,1.98,0.36,6.85,7.08,-44.59,-0.13,0.06,0,0.22,-8.96,5
48930,1.19,0.01,7.57,6.81,-43.54,-0.07,0.07,0,0.01,-8.83,5
48945,0.84,-0.47,7.78,6.12,-43.12,0.17,0.07,0,-0.28,-8.58,5
48962,1.1,-0.31,6.76,7.75,-42.49,0.2,0.06,0,-0.2,-8.62,4
48977,1.1,0.24,6.97,7.11,-43.75,0.01,0.05,0,0.15,-8.75,4
48994,1.1,0.42,6.87,6.92,-43.96,-0.13,0.06,0,0.26,-8.91,4
49010,1.19,0.03,8.1,6.32,-43.96,-0.04,0.06,0,0.03,-8.75,4
49026,1.01,-0.25,7.03,6.85,-43.54,0.1,0.06,0,-0.15,-8.66,4
